t,line
4220.9704,MEAS ms=234714 seq=8353 src=1 c9=1012 c10=1900 c11=1012 c12=1500 step=0
4220.9704,MEAS ms=234759 seq=8354 src=1 c9=1012 c10=1900 c11=1012 c12=1500 step=0
4220.9704,MEAS ms=234779 seq=8355 src=1 c9=1012 c10=1900 c11=1012 c12=1500 step=0
4221.0427,MEAS ms=234787 seq=8356 src=1 c9=1012 c10=1900 c11=1012 c12=1500 step=0
4221.0427,MEAS ms=234796 seq=8357 src=1 c9=1012 c10=1900 c11=1012 c12=1500 step=0
4221.0427,MEAS ms=234805 seq=8358 src=1 c9=1012 c10=1900 c11=1012 c12=1500 step=0
4221.0428,MEAS ms=234814 seq=8359 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.1774,MEAS ms=234859 seq=8360 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.1774,MEAS ms=234904 seq=8361 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.1774,MEAS ms=234949 seq=8362 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.3575,MEAS ms=234994 seq=8363 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.3575,MEAS ms=235039 seq=8364 src=1 c9=1010 c10=1910 c11=1012 c12=1500 step=0
4221.3575,MEAS ms=235084 seq=8365 src=1 c9=1012 c10=1909 c11=1012 c12=1500 step=0
4221.3575,MEAS ms=235129 seq=8366 src=1 c9=1012 c10=1909 c11=1012 c12=1500 step=0
4221.4922,MEAS ms=235174 seq=8367 src=1 c9=1012 c10=1910 c11=1012 c12=1499 step=0
4221.4923,MEAS ms=235219 seq=8368 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.4923,MEAS ms=235264 seq=8369 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.5384,MEAS ms=235309 seq=8370 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.5384,MEAS ms=235329 seq=8371 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.5384,MEAS ms=235337 seq=8372 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.5384,MEAS ms=235346 seq=8373 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.6373,MEAS ms=235355 seq=8374 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.6373,MEAS ms=235364 seq=8375 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.6374,MEAS ms=235409 seq=8376 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.8177,MEAS ms=235454 seq=8377 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.8177,MEAS ms=235499 seq=8378 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.8177,MEAS ms=235544 seq=8379 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.8177,MEAS ms=235589 seq=8380 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.9524,MEAS ms=235634 seq=8381 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.9524,MEAS ms=235679 seq=8382 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4221.9525,MEAS ms=235724 seq=8383 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4222.0702,MEAS ms=235769 seq=8384 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4222.0702,MEAS ms=235814 seq=8385 src=1 c9=1012 c10=1910 c11=1012 c12=1500 step=0
4222.0702,MEAS ms=235859 seq=8386 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.0702,MEAS ms=235879 seq=8387 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.0974,MEAS ms=235887 seq=8388 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.0975,MEAS ms=235896 seq=8389 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.0975,MEAS ms=235905 seq=8390 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.2777,MEAS ms=235914 seq=8391 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.2777,MEAS ms=235959 seq=8392 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.2777,MEAS ms=236004 seq=8393 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.2777,MEAS ms=236049 seq=8394 src=1 c9=1010 c10=1920 c11=1012 c12=1500 step=0
4222.4123,MEAS ms=236094 seq=8395 src=1 c9=1012 c10=1918 c11=1012 c12=1500 step=0
4222.4123,MEAS ms=236139 seq=8396 src=1 c9=1012 c10=1920 c11=1010 c12=1500 step=0
4222.4123,MEAS ms=236184 seq=8397 src=1 c9=1012 c10=1920 c11=1012 c12=1499 step=0
4222.5922,MEAS ms=236229 seq=8398 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.5923,MEAS ms=236274 seq=8399 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.5923,MEAS ms=236319 seq=8400 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.5923,MEAS ms=236364 seq=8401 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.6293,MEAS ms=236409 seq=8402 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.6293,MEAS ms=236429 seq=8403 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.6293,MEAS ms=236437 seq=8404 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.6293,MEAS ms=236446 seq=8405 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.7375,MEAS ms=236455 seq=8406 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.7375,MEAS ms=236464 seq=8407 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.7375,MEAS ms=236509 seq=8408 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.9175,MEAS ms=236554 seq=8409 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.9175,MEAS ms=236599 seq=8410 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.9175,MEAS ms=236644 seq=8411 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4222.9176,MEAS ms=236689 seq=8412 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4223.0525,MEAS ms=236734 seq=8413 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4223.0525,MEAS ms=236779 seq=8414 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4223.0526,MEAS ms=236824 seq=8415 src=1 c9=1012 c10=1920 c11=1012 c12=1500 step=0
4223.1703,MEAS ms=236869 seq=8416 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.1704,MEAS ms=236914 seq=8417 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.1704,MEAS ms=236959 seq=8418 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.1704,MEAS ms=236979 seq=8419 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.1975,MEAS ms=236987 seq=8420 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.1976,MEAS ms=236996 seq=8421 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.1976,MEAS ms=237005 seq=8422 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.3773,MEAS ms=237014 seq=8423 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.3773,MEAS ms=237059 seq=8424 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.3774,MEAS ms=237104 seq=8425 src=1 c9=1010 c10=1929 c11=1012 c12=1500 step=0
4223.3774,MEAS ms=237149 seq=8426 src=1 c9=1012 c10=1928 c11=1012 c12=1500 step=0
4223.5125,MEAS ms=237194 seq=8427 src=1 c9=1012 c10=1929 c11=1012 c12=1499 step=0
4223.5125,MEAS ms=237239 seq=8428 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.5125,MEAS ms=237284 seq=8429 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.6923,MEAS ms=237329 seq=8430 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.6924,MEAS ms=237374 seq=8431 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.6924,MEAS ms=237419 seq=8432 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.6924,MEAS ms=237464 seq=8433 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.7295,MEAS ms=237509 seq=8434 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.7295,MEAS ms=237529 seq=8435 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.7295,MEAS ms=237537 seq=8436 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.8372,MEAS ms=237546 seq=8437 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.8373,MEAS ms=237555 seq=8438 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.8373,MEAS ms=237564 seq=8439 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.8373,MEAS ms=237609 seq=8440 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.9724,MEAS ms=237654 seq=8441 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.9724,MEAS ms=237699 seq=8442 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4223.9724,MEAS ms=237744 seq=8443 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4224.1526,MEAS ms=237789 seq=8444 src=1 c9=1012 c10=1929 c11=1012 c12=1500 step=0
4224.1527,MEAS ms=237834 seq=8445 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.1527,MEAS ms=237879 seq=8446 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.1527,MEAS ms=237924 seq=8447 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.2624,MEAS ms=237969 seq=8448 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.2624,MEAS ms=238014 seq=8449 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.2625,MEAS ms=238059 seq=8450 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.2977,MEAS ms=238079 seq=8451 src=1 c9=1010 c10=1939 c11=1012 c12=1500 step=0
4224.2977,MEAS ms=238087 seq=8452 src=1 c9=1010 c10=1939 c11=1012 c12=1500 step=0
4224.2977,MEAS ms=238096 seq=8453 src=1 c9=1010 c10=1939 c11=1012 c12=1500 step=0
4224.2977,MEAS ms=238105 seq=8454 src=1 c9=1010 c10=1939 c11=1012 c12=1500 step=0
4224.4326,MEAS ms=238114 seq=8455 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.4329,MEAS ms=238159 seq=8456 src=1 c9=1012 c10=1938 c11=1012 c12=1500 step=0
4224.4329,MEAS ms=238204 seq=8457 src=1 c9=1012 c10=1939 c11=1010 c12=1500 step=0
4224.6125,MEAS ms=238249 seq=8458 src=1 c9=1012 c10=1939 c11=1012 c12=1499 step=0
4224.6125,MEAS ms=238294 seq=8459 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.6125,MEAS ms=238339 seq=8460 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.6125,MEAS ms=238384 seq=8461 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.7473,MEAS ms=238429 seq=8462 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.7473,MEAS ms=238474 seq=8463 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.7473,MEAS ms=238519 seq=8464 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.8295,MEAS ms=238564 seq=8465 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.8295,MEAS ms=238609 seq=8466 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.8295,MEAS ms=238629 seq=8467 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.8295,MEAS ms=238637 seq=8468 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.8924,MEAS ms=238646 seq=8469 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.8925,MEAS ms=238655 seq=8470 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4224.8925,MEAS ms=238664 seq=8471 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4225.0723,MEAS ms=238709 seq=8472 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4225.0724,MEAS ms=238754 seq=8473 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4225.0724,MEAS ms=238799 seq=8474 src=1 c9=1012 c10=1939 c11=1012 c12=1500 step=0
4225.0724,MEAS ms=238844 seq=8475 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.2073,MEAS ms=238889 seq=8476 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.2073,MEAS ms=238934 seq=8477 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.2073,MEAS ms=238979 seq=8478 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.3624,MEAS ms=239024 seq=8479 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.3625,MEAS ms=239069 seq=8480 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.3625,MEAS ms=239114 seq=8481 src=1 c9=1010 c10=1949 c11=1012 c12=1500 step=0
4225.3625,MEAS ms=239159 seq=8482 src=1 c9=1012 c10=1948 c11=1012 c12=1500 step=0
4225.3885,MEAS ms=239179 seq=8483 src=1 c9=1012 c10=1948 c11=1010 c12=1500 step=0
4225.3885,MEAS ms=239187 seq=8484 src=1 c9=1012 c10=1949 c11=1010 c12=1500 step=0
4225.3886,MEAS ms=239196 seq=8485 src=1 c9=1012 c10=1949 c11=1010 c12=1500 step=0
4225.5325,MEAS ms=239205 seq=8486 src=1 c9=1012 c10=1949 c11=1010 c12=1500 step=0
4225.5328,MEAS ms=239214 seq=8487 src=1 c9=1012 c10=1949 c11=1012 c12=1499 step=0
4225.5328,MEAS ms=239259 seq=8488 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.5328,MEAS ms=239304 seq=8489 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.6673,MEAS ms=239349 seq=8490 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.6673,MEAS ms=239394 seq=8491 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.6673,MEAS ms=239439 seq=8492 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.8476,MEAS ms=239484 seq=8493 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.8477,MEAS ms=239529 seq=8494 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.8477,MEAS ms=239574 seq=8495 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.8477,MEAS ms=239619 seq=8496 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.9201,MEAS ms=239664 seq=8497 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.9201,MEAS ms=239709 seq=8498 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.9201,MEAS ms=239729 seq=8499 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.9922,MEAS ms=239737 seq=8500 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.9922,MEAS ms=239746 seq=8501 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.9923,MEAS ms=239755 seq=8502 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4225.9923,MEAS ms=239764 seq=8503 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4226.1274,MEAS ms=239809 seq=8504 src=1 c9=1012 c10=1949 c11=1012 c12=1500 step=0
4226.1274,MEAS ms=239854 seq=8505 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.1274,MEAS ms=239899 seq=8506 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.3076,MEAS ms=239944 seq=8507 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.3077,MEAS ms=239989 seq=8508 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.3077,MEAS ms=240034 seq=8509 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.3077,MEAS ms=240079 seq=8510 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.4424,MEAS ms=240124 seq=8511 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.4424,MEAS ms=240169 seq=8512 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.4424,MEAS ms=240214 seq=8513 src=1 c9=1012 c10=1959 c11=1010 c12=1500 step=0
4226.5245,MEAS ms=240259 seq=8514 src=1 c9=1012 c10=1959 c11=1012 c12=1499 step=0
4226.5246,MEAS ms=240304 seq=8515 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.5246,MEAS ms=240324 seq=8516 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.5246,MEAS ms=240332 seq=8517 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.5876,MEAS ms=240341 seq=8518 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.5876,MEAS ms=240350 seq=8519 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.5876,MEAS ms=240359 seq=8520 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.7675,MEAS ms=240404 seq=8521 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.7675,MEAS ms=240449 seq=8522 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.7676,MEAS ms=240494 seq=8523 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.7676,MEAS ms=240539 seq=8524 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.9023,MEAS ms=240584 seq=8525 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.9024,MEAS ms=240629 seq=8526 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4226.9024,MEAS ms=240674 seq=8527 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4227.0576,MEAS ms=240719 seq=8528 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4227.0576,MEAS ms=240764 seq=8529 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4227.0576,MEAS ms=240809 seq=8530 src=1 c9=1012 c10=1959 c11=1012 c12=1500 step=0
4227.0576,MEAS ms=240854 seq=8531 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.0836,MEAS ms=240874 seq=8532 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.0837,MEAS ms=240882 seq=8533 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.0837,MEAS ms=240891 seq=8534 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.2273,MEAS ms=240900 seq=8535 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.2274,MEAS ms=240909 seq=8536 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.2274,MEAS ms=240954 seq=8537 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.2274,MEAS ms=240999 seq=8538 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.3622,MEAS ms=241044 seq=8539 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.3622,MEAS ms=241089 seq=8540 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.3622,MEAS ms=241134 seq=8541 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.5425,MEAS ms=241179 seq=8542 src=1 c9=1010 c10=1968 c11=1012 c12=1500 step=0
4227.5425,MEAS ms=241224 seq=8543 src=1 c9=1012 c10=1967 c11=1012 c12=1500 step=0
4227.5425,MEAS ms=241269 seq=8544 src=1 c9=1012 c10=1968 c11=1010 c12=1500 step=0
4227.5425,MEAS ms=241314 seq=8545 src=1 c9=1012 c10=1968 c11=1012 c12=1499 step=0
4227.6153,MEAS ms=241359 seq=8546 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.6153,MEAS ms=241404 seq=8547 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.6153,MEAS ms=241424 seq=8548 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.6876,MEAS ms=241432 seq=8549 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.6877,MEAS ms=241441 seq=8550 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.6877,MEAS ms=241450 seq=8551 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.6877,MEAS ms=241459 seq=8552 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.8226,MEAS ms=241504 seq=8553 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.8227,MEAS ms=241549 seq=8554 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4227.8227,MEAS ms=241594 seq=8555 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4228.0024,MEAS ms=241639 seq=8556 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4228.0024,MEAS ms=241684 seq=8557 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4228.0024,MEAS ms=241729 seq=8558 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4228.0025,MEAS ms=241774 seq=8559 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4228.1373,MEAS ms=241819 seq=8560 src=1 c9=1012 c10=1968 c11=1012 c12=1500 step=0
4228.1373,MEAS ms=241864 seq=8561 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.1373,MEAS ms=241909 seq=8562 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.1835,MEAS ms=241954 seq=8563 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.1836,MEAS ms=241974 seq=8564 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.1836,MEAS ms=241982 seq=8565 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.1836,MEAS ms=241991 seq=8566 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.2826,MEAS ms=242000 seq=8567 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.2827,MEAS ms=242009 seq=8568 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.2827,MEAS ms=242054 seq=8569 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.4623,MEAS ms=242099 seq=8570 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.4624,MEAS ms=242144 seq=8571 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.4624,MEAS ms=242189 seq=8572 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.4624,MEAS ms=242234 seq=8573 src=1 c9=1012 c10=1977 c11=1012 c12=1500 step=0
4228.5973,MEAS ms=242279 seq=8574 src=1 c9=1012 c10=1978 c11=1010 c12=1500 step=0
4228.5974,MEAS ms=242324 seq=8575 src=1 c9=1012 c10=1978 c11=1012 c12=1499 step=0
4228.5974,MEAS ms=242369 seq=8576 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.6797,MEAS ms=242414 seq=8577 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.6797,MEAS ms=242459 seq=8578 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.6797,MEAS ms=242479 seq=8579 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.6798,MEAS ms=242487 seq=8580 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.7424,MEAS ms=242496 seq=8581 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.7424,MEAS ms=242505 seq=8582 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.7424,MEAS ms=242514 seq=8583 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.9223,MEAS ms=242559 seq=8584 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.9223,MEAS ms=242604 seq=8585 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.9224,MEAS ms=242649 seq=8586 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4228.9224,MEAS ms=242694 seq=8587 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4229.0572,MEAS ms=242739 seq=8588 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4229.0572,MEAS ms=242784 seq=8589 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4229.0572,MEAS ms=242829 seq=8590 src=1 c9=1012 c10=1978 c11=1012 c12=1500 step=0
4229.2126,MEAS ms=242874 seq=8591 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.2127,MEAS ms=242919 seq=8592 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.2127,MEAS ms=242964 seq=8593 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.2127,MEAS ms=243009 seq=8594 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.2382,MEAS ms=243029 seq=8595 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.2383,MEAS ms=243037 seq=8596 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.2383,MEAS ms=243046 seq=8597 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.3824,MEAS ms=243055 seq=8598 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.3825,MEAS ms=243064 seq=8599 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.3825,MEAS ms=243109 seq=8600 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.3825,MEAS ms=243154 seq=8601 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.5177,MEAS ms=243199 seq=8602 src=1 c9=1010 c10=1988 c11=1012 c12=1500 step=0
4229.5178,MEAS ms=243244 seq=8603 src=1 c9=1012 c10=1987 c11=1012 c12=1500 step=0
4229.5178,MEAS ms=243289 seq=8604 src=1 c9=1012 c10=1988 c11=1010 c12=1500 step=0
4229.6974,MEAS ms=243334 seq=8605 src=1 c9=1012 c10=1988 c11=1012 c12=1499 step=0
4229.6974,MEAS ms=243379 seq=8606 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.6974,MEAS ms=243424 seq=8607 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.6974,MEAS ms=243469 seq=8608 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.7706,MEAS ms=243514 seq=8609 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.7706,MEAS ms=243559 seq=8610 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
4229.7706,MEAS ms=243579 seq=8611 src=1 c9=1012 c10=1988 c11=1012 c12=1500 step=0
